track_id,artist_ids,genre_list,track_name,artist_names,filename,duration,ks_key,key_corr,camelot_key,segment_type,segment_order,start_time,end_time,label
3SlzwAZ8BH5xZvfQjpSChY,['6xgvgzXNv3ymcITXTrxRaA'],"['electropop', 'alt z']",@elio.irl,ELIO,ELIO - @elio.irl.mp3,230.615,D# major,0.6943758222059518,5B,tempo,0,0.0,74.08,
3SlzwAZ8BH5xZvfQjpSChY,['6xgvgzXNv3ymcITXTrxRaA'],"['electropop', 'alt z']",@elio.irl,ELIO,ELIO - @elio.irl.mp3,230.615,D# major,0.6943758222059518,5B,tempo,1,74.08,96.832,
3SlzwAZ8BH5xZvfQjpSChY,['6xgvgzXNv3ymcITXTrxRaA'],"['electropop', 'alt z']",@elio.irl,ELIO,ELIO - @elio.irl.mp3,230.615,D# major,0.6943758222059518,5B,tempo,2,96.832,147.54133333333334,
3SlzwAZ8BH5xZvfQjpSChY,['6xgvgzXNv3ymcITXTrxRaA'],"['electropop', 'alt z']",@elio.irl,ELIO,ELIO - @elio.irl.mp3,230.615,D# major,0.6943758222059518,5B,tempo,3,147.54133333333334,230.615,
3SlzwAZ8BH5xZvfQjpSChY,['6xgvgzXNv3ymcITXTrxRaA'],"['electropop', 'alt z']",@elio.irl,ELIO,ELIO - @elio.irl.mp3,230.615,D# major,0.6943758222059518,5B,chroma,0,0.0,170.54933333333332,
3SlzwAZ8BH5xZvfQjpSChY,['6xgvgzXNv3ymcITXTrxRaA'],"['electropop', 'alt z']",@elio.irl,ELIO,ELIO - @elio.irl.mp3,230.615,D# major,0.6943758222059518,5B,chroma,1,170.54933333333332,183.6373333333333,
3SlzwAZ8BH5xZvfQjpSChY,['6xgvgzXNv3ymcITXTrxRaA'],"['electropop', 'alt z']",@elio.irl,ELIO,ELIO - @elio.irl.mp3,230.615,D# major,0.6943758222059518,5B,chroma,2,183.6373333333333,187.552,
3SlzwAZ8BH5xZvfQjpSChY,['6xgvgzXNv3ymcITXTrxRaA'],"['electropop', 'alt z']",@elio.irl,ELIO,ELIO - @elio.irl.mp3,230.615,D# major,0.6943758222059518,5B,chroma,3,187.552,230.615,
6lgBkcpImsGfzpJmTAGigQ,"['1KpCi9BOfviCVhmpI4G2sY', '5kPhAZL6iV8iDywUmIPC3g']","['future house', 'house', 'deep groove house', 'chinese electronic', 'progressive house', 'edm', 'pop dance', 'electro house']",Adieu (Chace Remix),"Tchami, Chace",Tchami - Adieu (Chace Remix).mp3,212.851,F minor,0.3850795803300853,4A,tempo,0,0.0,60.17066666666667,
6lgBkcpImsGfzpJmTAGigQ,"['1KpCi9BOfviCVhmpI4G2sY', '5kPhAZL6iV8iDywUmIPC3g']","['future house', 'house', 'deep groove house', 'chinese electronic', 'progressive house', 'edm', 'pop dance', 'electro house']",Adieu (Chace Remix),"Tchami, Chace",Tchami - Adieu (Chace Remix).mp3,212.851,F minor,0.3850795803300853,4A,tempo,1,60.17066666666667,104.96,
