danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_id,artist_ids,genre_list,track_name,artist_names,filename,duration,ks_key,key_corr,camelot_key,overall_tempo,times_tempogram_kfixed,times_chroma_kfixed,numseg_combined_kfixed,times_combined_kfixed
0.612,0.525,7,-7.556,1,0.042,0.0998,0.453,0.0756,0.362,219.883,4,396RhtbZTqEhOPwBBGVvfN,"['4aKdmOXdUKX07HVd3sGgzw', '714O3xvBNiclo82vxBn8Bf']","['canadian electronic', 'electra', 'brostep', 'vapor twitch', 'future bass', 'edm', 'electro house']",Fourth Impact,"Rezz, k?d","Rezz, kd - Fourth Impact.mp3",227.393,C minor,0.4357795017341817,5A,110.29411764705883,"98.12266666666666,107.072,161.29066666666668","43.498666666666665,101.84533333333333,184.20266666666666",4.0,"43.498666666666665,98.12266666666666,161.29066666666668,184.20266666666666"
0.786,0.727,2,-2.623,1,0.0459,0.0103,0.824,0.343,0.261,99.985,1,2Tx6KCoq9jdoRbcAg1NZ3f,"['4aKdmOXdUKX07HVd3sGgzw', '5JD5mJBIRz9pisqHn7SM7W']","['canadian electronic', 'electra', 'brostep', 'edm', 'electro house']",Teleportal,"Rezz, Kotek","Rezz, Kotek - Teleportal.mp3",214.004,A# minor,0.6137476555890652,3A,100.44642857142857,"6.645333333333333,131.62666666666667,154.28266666666667","53.397333333333336,102.816,154.61333333333334",5.0,"6.645333333333333,53.397333333333336,102.816,131.62666666666667,154.28266666666667"
0.72,0.559,2,-4.402,1,0.0381,0.00765,0.746,0.0891,0.128,104.994,4,2IO7Kpqh1ZNCHedMvJd8Ad,"['4aKdmOXdUKX07HVd3sGgzw', '7w1eTNePApzDk8XtgykCPS']","['house', 'bass house', 'canadian electronic', 'electra', 'brostep', 'edm', 'electro house', 'electronic trap']",Criminals,"Rezz, Malaa","Rezz, Malaa - Criminals.mp3",237.714,F minor,0.6956561259988513,4A,104.16666666666667,"17.504,143.86133333333333,163.82933333333332","17.781333333333333,128.07466666666667,146.34666666666666",4.0,"17.504,128.07466666666667,143.86133333333333,163.82933333333332"
0.644,0.864,2,-4.488,0,0.0722,0.665,0.754,0.109,0.188,125.935,4,3UFh4oiI9cr4jkOZ9tYR5P,['0Hh9X3QxTHPE2dlAS1g8IN'],"['vapor twitch', 'future bass']",Beam,Rome in Silver,Rome in Silver - Beam.mp3,252.826,D# minor,0.7087066670060324,2A,125.0,"29.770666666666667,69.10933333333334,242.816","19.008,137.13066666666666,165.78133333333332",6.0,"19.008,29.770666666666667,69.10933333333334,137.13066666666666,165.78133333333332,242.816"
0.812,0.824,2,-4.204,1,0.0563,0.0435,0.635,0.0334,0.67,125.038,4,6ZQkUkT1GlvHxM9bSAFs5a,['0Hh9X3QxTHPE2dlAS1g8IN'],"['vapor twitch', 'future bass']",Cicero,Rome in Silver,Rome in Silver - Cicero.mp3,338.541,A# minor,0.6702160231690889,3A,125.0,"29.92,153.42933333333335,217.024","61.397333333333336,87.76533333333333,305.25866666666667",6.0,"29.92,61.397333333333336,87.76533333333333,153.42933333333335,217.024,305.25866666666667"
0.925,0.796,9,-3.862,1,0.071,0.0268,0.537,0.366,0.357,124.003,4,60GQWonONfgADHxYL6zudO,['0Hh9X3QxTHPE2dlAS1g8IN'],"['vapor twitch', 'future bass']",Fill Up My Soul,Rome in Silver,Rome in Silver - Fill Up My Soul.mp3,176.39,G# minor,0.3910109541095302,1A,125.0,"50.32533333333333,96.32,127.65866666666666","34.912,48.565333333333335,94.93333333333334",4.0,"34.912,50.32533333333333,96.32,127.65866666666666"
0.752,0.752,7,-5.077,1,0.0383,0.309,0.719,0.0964,0.213,100.028,4,0WW8gTjIQdynk5r0hlv2xf,['0Hh9X3QxTHPE2dlAS1g8IN'],"['vapor twitch', 'future bass']",Fool,Rome in Silver,Rome in Silver - Fool.mp3,224.074,A# major,0.5423418166759997,6B,100.44642857142857,"5.930666666666666,134.048,207.24266666666668","49.12,140.128,209.35466666666667",4.0,"5.930666666666666,49.12,134.048,207.24266666666668"
0.805,0.986,1,-2.831,1,0.0658,0.00953,0.761,0.601,0.722,125.012,4,74dbOFYMzjLcDu2Rtmpx5s,['0Hh9X3QxTHPE2dlAS1g8IN'],"['vapor twitch', 'future bass']",Inferno,Rome in Silver,Rome in Silver - Inferno.mp3,251.252,A minor,0.5343102545067243,8A,125.0,"108.88533333333334,122.99733333333333,156.08533333333332","31.498666666666665,108.68266666666666,124.55466666666666",4.0,"31.498666666666665,108.88533333333334,122.99733333333333,156.08533333333332"
0.622,0.759,10,-5.198,0,0.312,0.0167,0.521,0.0905,0.533,127.52,3,638cjY4uRBt5sR0MMSh730,['0Hh9X3QxTHPE2dlAS1g8IN'],"['vapor twitch', 'future bass']",Tempest,Rome in Silver,Rome in Silver - Tempest.mp3,217.335,B minor,0.3892194044350192,10A,170.45454545454547,"31.296,55.78666666666667,192.16","101.89866666666667,124.11733333333333,192.288",5.0,"31.296,55.78666666666667,101.89866666666667,124.11733333333333,192.16"
0.461,0.741,11,-5.781,0,0.0922,0.3,0.23,0.0742,0.315,90.037,4,5OSRKuDKgPm7p4fgfnx6q3,['0Hh9X3QxTHPE2dlAS1g8IN'],"['vapor twitch', 'future bass']",Think About It,Rome in Silver,Rome in Silver - Think About It.mp3,286.761,G# minor,0.6826506837982041,1A,119.68085106382979,"138.22933333333333,190.944,277.632","21.269333333333332,231.79733333333334,276.87466666666666",5.0,"21.269333333333332,138.22933333333333,190.944,231.79733333333334,277.632"
0.754,0.758,5,-5.539,0,0.0391,0.00838,0.479,0.0655,0.605,124.966,4,7pcCYQZRWOW7bGmgdzBQMB,['0Hh9X3QxTHPE2dlAS1g8IN'],"['vapor twitch', 'future bass']",Touch,Rome in Silver,Rome in Silver - Touch.mp3,184.86,G minor,0.6698425389779368,6A,125.0,"43.44533333333333,107.2,138.08","76.704,105.89866666666667,141.70666666666668",4.0,"43.44533333333333,76.704,107.2,138.08"
0.657,0.944,4,-4.539,0,0.038,0.175,0.537,0.178,0.271,134.984,3,1wnnz0A3ycL2Sv01xwJm4X,['0Hh9X3QxTHPE2dlAS1g8IN'],"['vapor twitch', 'future bass']",Waiting...,Rome in Silver,Rome in Silver - Waiting....mp3,220.43,A# major,0.8125342291211742,6B,133.92857142857142,"60.14933333333333,86.35733333333333,215.936","29.514666666666667,114.144,159.232",6.0,"29.514666666666667,60.14933333333333,86.35733333333333,114.144,159.232,215.936"
0.908,0.487,1,-6.084,1,0.265,0.221,0.14,0.0952,0.44,113.014,4,23seYuIaTdeeKrepWMDgOw,['0Hh9X3QxTHPE2dlAS1g8IN'],"['vapor twitch', 'future bass']",Yoko,Rome in Silver,Rome in Silver - Yoko.mp3,239.615,B major,0.7778990508116373,1B,112.5,"82.99733333333333,119.456,136.544","50.61333333333334,118.86933333333333,169.376",5.0,"50.61333333333334,82.99733333333333,119.456,136.544,169.376"
0.593,0.769,10,-6.213,1,0.221,0.086,0.277,0.0673,0.331,121.972,4,7EKcTN0HFIG4QG8x6VlIKF,['0Hh9X3QxTHPE2dlAS1g8IN'],"['vapor twitch', 'future bass']",You Don't Know (what it's like),Rome in Silver,Rome in Silver - You Don't Know (what it's like).mp3,199.395,A# minor,0.5732447043729383,3A,125.0,"109.248,130.77333333333334,190.95466666666667","81.16266666666667,120.352,129.49333333333334",5.0,"81.16266666666667,109.248,120.352,130.77333333333334,190.95466666666667"
0.784,0.644,7,-5.336,1,0.144,0.236,0.0,0.0915,0.461,104.937,4,5klCgL2An8milAMP12aORh,"['0Hh9X3QxTHPE2dlAS1g8IN', '04bDQYNj7Aos39p2b1Vm31']","['vapor twitch', 'future bass']",Friends,"Rome in Silver, chae","Rome in Silver, chae - Friends.mp3",238.761,C# minor,0.48356649797714796,12A,104.16666666666667,"63.648,98.432,205.71733333333333","100.544,146.21866666666668,210.4",4.0,"63.648,98.432,146.21866666666668,205.71733333333333"
0.311,0.607,1,-6.578,1,0.11,0.0174,0.0,0.131,0.286,188.7,4,2pn8dNVSpYnAtlKFC8Q0DJ,['3eVa5w3URK5duf6eyVDbu9'],['k-pop'],On The Ground,ROSÉ,ROSÉ - On The Ground.mp3,165.591,B major,0.779050037353985,1B,95.33898305084746,"41.664,79.97866666666667,102.208","40.544,81.28,98.98666666666666",3.0,"41.664,79.97866666666667,98.98666666666666"
0.69,0.839,2,-5.109,0,0.042,0.038,0.42,0.0673,0.661,121.999,4,2Xy7vD3rzZojXUYNtcrC3z,"['6kG0WKHsAOfWp5IsizmQxR', '4tk2WUKBOS9nKZj7bPQIXT', '1bJJlRHoc1UVeqzxcrPLIw']","['la pop', 'nz electronic', 'nz pop']",Enchanté - Phantoms Remix,"SACHI, Naïka, Phantoms","SACHI, Naïka - Enchanté - Phantoms Remix.mp3",213.489,A# major,0.5041737283072643,6B,122.28260869565217,"117.024,149.80266666666665,197.14133333333334","38.688,102.656,164.81066666666666",6.0,"38.688,102.656,117.024,149.80266666666665,164.81066666666666,197.14133333333334"
0.83,0.866,2,-3.591,1,0.0431,0.00441,0.824,0.0861,0.194,126.018,4,3qYOKqm5TiRw6Tzl7dtWjV,['0oad1RRAiN1UpaOWbIB0EW'],"['dark clubbing', 'game mood']",Howl,Saint Punk,Saint Punk - Howl.mp3,182.852,A# major,0.46168601819425054,6B,125.0,"76.91733333333333,106.51733333333334,120.48","76.01066666666667,91.616,167.02933333333334",5.0,"76.91733333333333,91.616,106.51733333333334,120.48,167.02933333333334"
0.783,0.995,11,-2.531,0,0.172,0.0299,0.837,0.138,0.498,125.963,4,3eVkKWTdFnxP9fuqHIMTE1,['0oad1RRAiN1UpaOWbIB0EW'],"['dark clubbing', 'game mood']",MAD,Saint Punk,Saint Punk - MAD.mp3,170.766,G minor,0.3828910898875474,6A,125.0,"20.746666666666666,30.133333333333333,168.832","29.546666666666667,77.76,121.29066666666667",4.0,"20.746666666666666,77.76,121.29066666666667,168.832"
0.815,0.943,9,-1.724,1,0.098,0.0256,0.0112,0.292,0.472,124.98,4,4oevshTkafh1sUhdKwmO6C,['0oad1RRAiN1UpaOWbIB0EW'],"['dark clubbing', 'game mood']",Menace,Saint Punk,Saint Punk - Menace.mp3,199.691,G# major,0.44066212655603443,4B,125.0,"44.906666666666666,91.78666666666666,130.4","92.288,132.55466666666666,184.43733333333333",4.0,"44.906666666666666,91.78666666666666,130.4,184.43733333333333"
0.746,0.974,8,-2.416,0,0.149,0.00534,0.00592,0.309,0.402,125.032,4,7pAC4ebO3MVIMAROkUrEyN,"['0oad1RRAiN1UpaOWbIB0EW', '3PWqmi75Me1dx8XQNCRrBX']","['dark clubbing', 'game mood']",911,"Saint Punk, J","Saint Punk, J - 911.mp3",199.895,G minor,0.4133221860336741,6A,125.0,"13.941333333333333,120.71466666666667,135.75466666666668","27.797333333333334,92.39466666666667,106.95466666666667",6.0,"13.941333333333333,27.797333333333334,92.39466666666667,106.95466666666667,120.71466666666667,135.75466666666668"
0.762,0.748,10,-7.837,0,0.147,0.0713,0.103,0.101,0.408,130.022,4,5oPYBpH5bQu9Rhzypi7X82,['1np8xozf7ATJZDi9JX8Dx5'],['ukg revival'],Jennifer - Extended,salute,salute - Jennifer - Extended.mp3,325.032,D minor,0.5765439898852976,7A,130.8139534883721,"148.17066666666668,176.91733333333335,265.7386666666667","29.290666666666667,147.79733333333334,177.16266666666667",4.0,"29.290666666666667,148.17066666666668,176.91733333333335,265.7386666666667"
0.645,0.73,0,-6.209,1,0.0287,0.00314,3.66e-05,0.211,0.777,132.007,4,3tMrAHdhYOCRSXsu3xLTmn,"['1Uk1GyijF6fSfX4mWq5bfR', '4yYvor6Rq4fG82J1L47DYp']","['bedroom pop', 'indie pop']",Minnesota - MICHELLE Remix,"Samia, MICHELLE",Samia - Minnesota - MICHELLE Remix.mp3,138.952,C major,0.8268463350765279,8B,130.8139534883721,"58.592,74.48533333333333,109.376","10.997333333333334,14.528,109.33333333333333",4.0,"10.997333333333334,58.592,74.48533333333333,109.376"
0.557,0.755,4,-7.831,1,0.0805,0.12,4.71e-06,0.0588,0.295,115.03,4,7nHVIw8JKCs2bDDYh3VpWG,['34A8vV1MCxGpA14KspqQuC'],['gen z singer-songwriter'],Cypress,Sarah Kinsley,Sarah Kinsley - Cypress.mp3,247.442,F# minor,0.6603706036283572,11A,114.79591836734694,"7.914666666666666,33.62133333333333,74.48533333333333","6.762666666666667,28.629333333333335,34.24",3.0,"7.914666666666666,28.629333333333335,74.48533333333333"
0.8,0.862,5,-4.373,0,0.068,0.000286,0.843,0.0516,0.405,125.97,4,5cG2xC4qPmUTerZdWupWNi,['1ic0FHNGIjXZAWH6O6Reif'],['stutter house'],Need It,Ship Wrek,Ship Wrek - Need It.mp3,160.74,A# minor,0.3644585016131376,3A,125.0,"7.050666666666666,84.768,98.53866666666667","24.437333333333335,38.19733333333333,41.888",5.0,"7.050666666666666,24.437333333333335,38.19733333333333,84.768,98.53866666666667"
0.79,0.84,2,-4.637,1,0.0609,0.0025,0.422,0.0783,0.627,126.001,4,5MvvEKnfgMVLLBkzsgStpD,['1ic0FHNGIjXZAWH6O6Reif'],['stutter house'],Silent,Ship Wrek,Ship Wrek - Silent.mp3,187.053,A# major,0.3473594772930367,6B,125.0,"53.92,60.49066666666667,182.912","14.304,30.293333333333333,183.28533333333334",4.0,"14.304,30.293333333333333,53.92,182.912"
0.775,0.96,1,-7.282,0,0.0618,0.00462,0.648,0.103,0.589,127.028,4,34fXpiwE0KrGzirOItUh9m,['1ic0FHNGIjXZAWH6O6Reif'],['stutter house'],The Function,Ship Wrek,Ship Wrek - The Function.mp3,191.411,E minor,0.38862246827247665,9A,127.8409090909091,"98.76266666666666,145.10933333333332,188.29866666666666","7.754666666666667,98.41066666666667,138.624",4.0,"7.754666666666667,98.76266666666666,138.624,188.29866666666666"
0.516,0.908,8,-3.312,1,0.0372,0.000502,1.62e-05,0.198,0.23,87.508,4,5dzHlLBWdxdQySpvZLHcu9,['01pKrlgPJhm5dB4lneYAqS'],"['pop dance', 'dancefloor dnb', 'uk dance']",Nobody To Love,Sigma,Sigma - Nobody To Love.mp3,242.913,A major,0.7296968390870527,11B,117.1875,"11.445333333333334,49.61066666666667,231.14666666666668","14.730666666666666,51.01866666666667,231.72266666666667",3.0,"11.445333333333334,49.61066666666667,231.14666666666668"
0.81,0.836,1,-7.721,0,0.0645,0.0515,0.229,0.0598,0.0585,139.979,4,74fmYjFwt9CqEFAh8ybeBD,"['5he5w2lnU9x7JFhnwcekXX', '4oLeXFyACqeem2VImYeBFe', '07CimrZi5vs9iEao47TNQ4']","['house', 'stutter house', 'grime', 'brostep', 'edm', 'complextro', 'electro', 'pop dance']",Rumble,"Skrillex, Fred again.., Flowdan","Skrillex, Fred again.., Flowdan - Rumble.mp3",145.188,A minor,0.40171375395121867,8A,140.625,"6.026666666666666,12.330666666666668,130.51733333333334","6.858666666666666,101.58933333333333,131.008",3.0,"6.026666666666666,101.58933333333333,130.51733333333334"
0.71,0.838,8,-3.067,1,0.11,0.013,0.000417,0.297,0.394,122.993,4,2kURE6wOW7HoWaTIOa2NDF,"['2FwJwEswyIUAljqgjNSHgP', '0bdfiayQAKewqEvaU6rXCv', '6mPZJXtFVaakznkRxdgWtC']","['electropop', 'pop dance', 'danish pop', 'dance pop', 'uk dance']",Don't Leave - Throttle Remix,"Snakehips, MØ, Throttle","Snakehips, MØ - Don't Leave - Throttle Remix.mp3",293.563,B major,0.6172937461256333,1B,122.28260869565217,"31.786666666666665,39.14666666666667,260.832","30.496,118.92266666666667,181.23733333333334",4.0,"31.786666666666665,118.92266666666667,181.23733333333334,260.832"
0.858,0.943,1,-4.358,1,0.0663,0.000759,0.389,0.11,0.716,125.988,4,0C3Y9kst8c4UmLzomWeTTw,['46z8E62fwg6cqxCLNB1FrI'],"['tech house', 'bassline', 'bass house']",Big Ting Vibe,SQWAD,SQWAD - Big Ting Vibe.mp3,169.782,F# minor,0.3632284310835564,11A,125.0,"30.453333333333333,39.690666666666665,168.26666666666668","14.976,112.64,121.824",4.0,"14.976,30.453333333333333,112.64,168.26666666666668"
0.819,0.849,0,-6.706,1,0.0726,0.00684,0.0768,0.12,0.645,127.0,4,0LVOxIv7HB4y9llCuUUObS,['46z8E62fwg6cqxCLNB1FrI'],"['tech house', 'bassline', 'bass house']",Dancerteria,SQWAD,SQWAD - Dancerteria.mp3,230.858,F minor,0.3600356327048299,4A,127.8409090909091,"29.610666666666667,60.10666666666667,226.848","136.04266666666666,152.21333333333334,195.91466666666668",6.0,"29.610666666666667,60.10666666666667,136.04266666666666,152.21333333333334,195.91466666666668,226.848"
0.805,0.916,1,-7.161,1,0.148,0.00085,0.863,0.0498,0.0497,127.001,4,3ly7EyAG3qv3wlGBAf7gIF,['46z8E62fwg6cqxCLNB1FrI'],"['tech house', 'bassline', 'bass house']",Everybody,SQWAD,SQWAD - Everybody.mp3,213.383,C minor,0.3598535479353855,5A,127.8409090909091,"43.498666666666665,135.57333333333332,163.584","44.49066666666667,135.98933333333332,165.19466666666668",3.0,"43.498666666666665,135.57333333333332,163.584"
0.859,0.869,7,-6.486,1,0.0651,0.00078,0.361,0.0668,0.853,125.028,4,71Zqt5NLiqVnAayCzY3C3Y,"['46z8E62fwg6cqxCLNB1FrI', '4zE0NW3CyaxTBIulekUFMD', '1YYJxpOXYk1z1WtqdeLMkn']","['tech house', 'bassline', 'bass house', 'dubstep', 'gaming dubstep', 'complextro', 'filthstep', 'electro house', 'electronic trap']",Move,"SQWAD, Badjokes, Habstrakt","SQWAD, Badjokes, Habstrakt - Move.mp3",251.195,F minor,0.31050239707019706,4A,125.0,"27.946666666666665,137.64266666666666,147.06133333333332","15.189333333333334,30.549333333333333,245.83466666666666",4.0,"15.189333333333334,27.946666666666665,137.64266666666666,245.83466666666666"
0.705,0.863,5,-2.92,0,0.0391,0.0105,0.227,0.137,0.311,124.068,4,2iYkWj6QZqp8yOOHcEhnGd,['523iXWyHL26prJR3GKjRhx'],[],Dozing Off Again... - House Edit,Starjunk 95,Starjunk 95 - Dozing Off Again... - House Edit.mp3,156.726,A major,0.7470109388985685,11B,125.0,"15.157333333333334,69.48266666666666,143.712","23.104,96.78933333333333,138.528",4.0,"15.157333333333334,69.48266666666666,96.78933333333333,138.528"
0.77,0.903,11,-3.931,1,0.0414,0.00864,0.376,0.154,0.314,124.015,4,0nzxHXi11ZQrZEuUQEdU87,['523iXWyHL26prJR3GKjRhx'],[],Dreamfields,Starjunk 95,Starjunk 95 - Dreamfields.mp3,157.219,C# major,0.5531036574009331,3B,125.0,"31.552,60.64,91.98933333333333","29.888,59.936,90.26133333333334",3.0,"31.552,60.64,91.98933333333333"
0.8,0.892,1,-6.379,1,0.048,0.0282,0.225,0.377,0.228,124.989,4,07IcdBIkR49qDS5eUn45Dv,['523iXWyHL26prJR3GKjRhx'],[],Stardust Circuit,Starjunk 95,Starjunk 95 - Stardust Circuit.mp3,180.48,G minor,0.44637308050549773,6A,125.0,"61.344,67.78666666666666,178.34666666666666","14.773333333333333,46.93333333333333,53.62133333333333",4.0,"14.773333333333333,46.93333333333333,61.344,178.34666666666666"
0.628,0.9,5,-4.353,0,0.427,0.211,0.0118,0.114,0.223,145.08,4,6hLxgEL3b6ROSWRxUrx47F,['2a8ez0A2owcYhFki9860sm'],"['vapor twitch', 'future bass']",Bloom,sumthin sumthin,sumthin sumthin - Bloom.mp3,200.244,G minor,0.7836077938714641,6A,144.23076923076923,"27.733333333333334,117.81333333333333,131.66933333333333","26.901333333333334,52.576,118.25066666666666",4.0,"27.733333333333334,52.576,117.81333333333333,131.66933333333333"
0.842,0.561,9,-5.612,1,0.346,0.0695,0.00727,0.054,0.489,113.184,5,1sapkOtIyfmZTwiQeXHOQb,['2a8ez0A2owcYhFki9860sm'],"['vapor twitch', 'future bass']",Cut That,sumthin sumthin,sumthin sumthin - Cut That.mp3,113.051,G# minor,0.3671311624932816,1A,85.22727272727273,"12.629333333333333,43.296,58.218666666666664","22.752,47.626666666666665,61.92",4.0,"12.629333333333333,22.752,43.296,58.218666666666664"
0.695,0.566,8,-5.931,1,0.0597,0.012,0.0111,0.0809,0.105,140.078,4,6NhvQG9YX4g5EuKqlL6zF4,['2a8ez0A2owcYhFki9860sm'],"['vapor twitch', 'future bass']",Ghost,sumthin sumthin,sumthin sumthin - Ghost.mp3,220.167,A major,0.48400678337820263,11B,140.625,"27.168,148.40533333333335,163.73333333333332","54.35733333333334,110.688,123.37066666666666",6.0,"27.168,54.35733333333334,110.688,123.37066666666666,148.40533333333335,163.73333333333332"
0.756,0.498,0,-7.212,1,0.211,0.014,0.923,0.108,0.387,160.051,4,79OYtvVOyMatnjFcwd73KI,['2a8ez0A2owcYhFki9860sm'],"['vapor twitch', 'future bass']",Gryme,sumthin sumthin,sumthin sumthin - Gryme.mp3,198.077,G major,0.5427727874894234,9B,106.13207547169812,"46.965333333333334,94.72,150.08","21.664,47.72266666666667,175.38133333333334",5.0,"21.664,46.965333333333334,94.72,150.08,175.38133333333334"
0.833,0.364,1,-7.515,0,0.14,0.0403,0.567,0.313,0.0938,106.778,4,4jnKKSidsD6llLQhauro0N,['2a8ez0A2owcYhFki9860sm'],"['vapor twitch', 'future bass']",Vivid,sumthin sumthin,sumthin sumthin - Vivid.mp3,199.805,B minor,0.7514426271481282,10A,106.13207547169812,"53.25866666666667,90.144,125.728","46.464,90.34666666666666,118.21866666666666",3.0,"46.464,90.144,118.21866666666666"
0.646,0.693,11,-7.505,0,0.0651,0.0213,0.506,0.126,0.321,130.063,4,5rFRdSHV7GQyu2kNjyXRgE,"['2a8ez0A2owcYhFki9860sm', '1496XxkytEk26FUJLfpVZr']","['electra', 'vapor twitch', 'future bass', 'glitch hop', 'downtempo bass']",Salt,"sumthin sumthin, CloZee","sumthin sumthin, CloZee - Salt.mp3",220.699,G# minor,0.7539194962599497,1A,130.8139534883721,"88.23466666666667,177.71733333333333,206.57066666666665","169.67466666666667,177.19466666666668,207.14666666666668",3.0,"88.23466666666667,169.67466666666667,206.57066666666665"
0.557,0.511,10,-4.908,0,0.0692,0.00275,0.147,0.252,0.184,172.071,4,0mD8lQozlXUYdDcHFr8C59,"['2a8ez0A2owcYhFki9860sm', '78JjBYPpCRwGwaZff4qQrv']","['halftime dnb', 'vapor twitch', 'future bass']",Damage,"sumthin sumthin, Saka","sumthin sumthin, Saka - Damage.mp3",174.588,A minor,0.5151968094858033,8A,86.53846153846153,"42.784,111.296,154.56","21.749333333333333,102.4,158.48533333333333",4.0,"21.749333333333333,42.784,102.4,154.56"
0.682,0.9,5,-1.906,1,0.0491,0.0111,0.642,0.121,0.54,123.432,4,11YZz3OSf3QukO7CHSkVvT,['5zFMLXUnqxwdgTpLCX9LDj'],['vapor soul'],Here with You,Super Duper,Super Duper - Here with You.mp3,163.26,G major,0.5907562592773892,9B,122.28260869565217,"23.914666666666665,35.456,139.15733333333333","22.538666666666668,42.74133333333333,138.92266666666666",3.0,"23.914666666666665,35.456,139.15733333333333"
0.89,0.477,2,-5.876,1,0.056,0.0122,0.746,0.0812,0.531,125.987,4,3qLLNBpWO3XMmlpMc5bS0q,['4QWmN97HRZya55JvxN3I5a'],"['doujin', 'bass house']",Through Glass,Taiki Nulight,Taiki Nulight - Through Glass.mp3,152.376,F minor,0.5711434469551729,4A,125.0,"14.304,59.31733333333333,91.43466666666667","15.114666666666666,60.8,90.96533333333333",3.0,"14.304,59.31733333333333,91.43466666666667"
0.827,0.773,2,-7.055,1,0.0513,0.000627,0.458,0.0587,0.345,128.0,4,7ckBAzy6ZE8FF3u4YcX7Q2,"['4QWmN97HRZya55JvxN3I5a', '2U5JmM5bTJuARrzQYnDAKn']","['bassline', 'doujin', 'bass house']",Soundwave,"Taiki Nulight, Dread MC","Taiki Nulight, Dread MC - Soundwave.mp3",240.305,A# minor,0.4667661753931869,3A,127.8409090909091,"63.12533333333333,120.16,134.496","14.410666666666666,59.797333333333334,210.05866666666665",5.0,"14.410666666666666,59.797333333333334,120.16,134.496,210.05866666666665"
0.89,0.885,11,-4.44,0,0.0751,0.00655,0.195,0.292,0.537,125.023,4,3ehnUlsh4gPBmORuJkOiPd,"['4QWmN97HRZya55JvxN3I5a', '1kk6o5FDlujcgz2d2iFXKy']","['deep groove house', 'australian house', 'doujin', 'bass house']",Dr Sbaitso,"Taiki Nulight, LO'99","Taiki Nulight, LO'99 - Dr Sbaitso.mp3",192.693,A# minor,0.30844355503430065,3A,125.0,"30.858666666666668,90.16533333333334,131.30666666666667","29.258666666666667,119.008,130.816",4.0,"30.858666666666668,90.16533333333334,119.008,131.30666666666667"
0.813,0.543,1,-9.512,1,0.0499,0.00163,0.0262,0.326,0.876,113.998,4,6OZEWmc80WHiWZ1YVcWhcZ,"['5INjqkS1o8h1imAzPqGZBb', '4T6l995AHz8HCY7TCfQorD']","['australian psych', 'rock', 'modern rock', 'neo-psychedelic']",Patience - Maurice Fulton Remix,"Tame Impala, Maurice Fulton",Tame Impala - Patience - Maurice Fulton Remix.mp3,359.839,D minor,0.360261038878,7A,114.79591836734694,"18.56,68.34133333333334,262.08","16.554666666666666,49.93066666666667,293.6213333333333",5.0,"18.56,49.93066666666667,68.34133333333334,262.08,293.6213333333333"
0.822,0.771,5,-4.884,0,0.168,0.00187,0.0738,0.295,0.312,126.004,4,6lgBkcpImsGfzpJmTAGigQ,"['1KpCi9BOfviCVhmpI4G2sY', '5kPhAZL6iV8iDywUmIPC3g']","['future house', 'house', 'deep groove house', 'chinese electronic', 'progressive house', 'edm', 'pop dance', 'electro house']",Adieu (Chace Remix),"Tchami, Chace",Tchami - Adieu (Chace Remix).mp3,212.851,F minor,0.3850795803300853,4A,125.0,"60.17066666666667,104.96,121.19466666666666","60.608,108.21333333333334,140.94933333333333",4.0,"60.17066666666667,104.96,121.19466666666666,140.94933333333333"
0.795,0.826,9,-4.407,1,0.0639,0.00151,0.671,0.0915,0.192,123.982,4,0DCFw6EL8ogVYGlAHetO9k,"['1KpCi9BOfviCVhmpI4G2sY', '4QWmN97HRZya55JvxN3I5a']","['future house', 'house', 'bass house', 'deep groove house', 'progressive house', 'edm', 'doujin', 'pop dance', 'electro house']",Godspell,"Tchami, Taiki Nulight",Tchami - Godspell (feat. Taiki Nulight).mp3,265.581,G# major,0.3818821696983016,4B,125.0,"123.88266666666667,160.87466666666666,240.56533333333334","123.24266666666666,162.48533333333333,240.20266666666666",3.0,"123.88266666666667,160.87466666666666,240.56533333333334"
0.804,0.681,11,-10.055,1,0.0855,4.61e-05,0.847,0.0388,0.808,124.996,4,22E507CZ9vsCnhfj2LSYIs,"['1KpCi9BOfviCVhmpI4G2sY', '5ASWBtbVe1yfxjrCuREQ4p']","['progressive electro house', 'future house', 'house', 'dutch house', 'deep groove house', 'progressive house', 'sky room', 'edm', 'pop dance', 'melbourne bounce', 'electro house']",Omega,"Tchami, Ibranovski",Tchami - Omega (feat. Ibranovski).mp3,203.916,G# minor,0.3811161309044106,1A,125.0,"47.57333333333333,93.93066666666667,101.35466666666666","47.872,93.48266666666666,123.24266666666666",3.0,"47.57333333333333,93.93066666666667,123.24266666666666"
0.747,0.898,8,-5.206,0,0.221,0.0302,0.0321,0.0897,0.479,126.049,4,1ykuuJCnLBtJ0XBFgL8DCe,['1KpCi9BOfviCVhmpI4G2sY'],"['future house', 'house', 'deep groove house', 'progressive house', 'edm', 'pop dance', 'electro house']",Rainforest,Tchami,Tchami - Rainforest.mp3,227.221,E minor,0.6879092476765518,9A,125.0,"106.99733333333333,121.632,213.81333333333333","30.261333333333333,106.496,142.336",5.0,"30.261333333333333,106.99733333333333,121.632,142.336,213.81333333333333"
